affiliation_id,affiliation_name,character_id,character_key,display_name,name_suffix,source_character_name,role_title,evidence_kind,evidence_source,source_id,source_name,source_url,source_date_context,source_whois_id,evidence_excerpt,confidence,review_status,notes
durin_s_house,Durin's House,char_coco,Coco,Coco NutsHead,NutsHead,Coco,apprentice,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_condor,Condor,Condor Headslayer,Headslayer,Condor,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_condor,Condor,Condor,,Condor,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_condor_1781052260,"Condor Headslayer, Gladiator of Durin's House is a level fifty-nine Dwarven Battlemaster [Retired]. Last login 7 years, 5 months, a…",medium,candidate,
durin_s_house,Durin's House,char_doreth,Doreth,Doreth Lightfoot,Lightfoot,Doreth,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_doreth,Doreth,Doreth,,Doreth,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_doreth_1780908089,"Doreth Lightfoot, Messenger of Durin's House is a Dwarf [Retired]. Last login 10 months and 17 days ago from *.ee. I'm old, just plai…",medium,candidate,
durin_s_house,Durin's House,char_eld,Eld,Eld Clearthought,Clearthought,Eld,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_eld,Eld,Eld,,Eld,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_eld_1781052293,"Eld Clearthought, Herbalist of Durin's House is a level forty-seven Dwarven Hero [Retired]. Last login 4 months and 28 days ago fr…",medium,candidate,
durin_s_house,Durin's House,char_erath,Erath,Erath Soulblade,Soulblade,Erath,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_erath,Erath,Erath,,Erath,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_erath_1781052299,"Erath Soulblade, Warrior of Durin's House is a level eighty Dwarven Hero [Retired]. Last login 11 years, 10 months, and 8 days…",medium,candidate,
durin_s_house,Durin's House,char_floi,Floi,Floi Darkbeard,Darkbeard,Floi,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_flói,Flói,Flói,,Flói,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_flói_1780909041,"Flói Darkbeard, Quickblade of Durin's House is a level sixty-one Longbeard Hero [Retired]. Last login 2 months and 28 days ago. .…",medium,candidate,
durin_s_house,Durin's House,char_fragir,Fragir,Fragir Exorcist,Exorcist,Fragir,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_fragir,Fragir,Fragir,,Fragir,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_fragir_1780909085,"Fragir the Exorcist, Monk of Durin's House is a level seventy-five Dwarven Priest. Last login 1 month and 28 days ago from [nume…",medium,candidate,
durin_s_house,Durin's House,char_fragir,Fragir,Fragir,,Fragir,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_fragir_1780961941,"Fragir the Exorcist, Monk of Durin's House is a level seventy-five Dwarven Priest. Last login 1 month and 28 days ago from [nume…",medium,candidate,
durin_s_house,Durin's House,char_grunga,Grunga,Grunga Nimblefinger,Nimblefinger,Grunga,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_grunga,Grunga,Grunga,,Grunga,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_grunga_1781052357,"Grunga Nimblefinger, Maiden of Durin's House is a level forty-seven Dwarven Battlemistress [Retired]. Last login 14 years, 7 m…",medium,candidate,
durin_s_house,Durin's House,char_grunganator,Grunganator,Grunganator Largefeet,Largefeet,Grunganator,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_grunganator,Grunganator,Grunganator,,Grunganator,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_grunganator_1780909636,"Grunganator Largefeet, Berserker of Durin's House is a level fifty-five Dwarven Battlemaster [Retired]. Last login 9 years, 2 months, a…",medium,candidate,
durin_s_house,Durin's House,char_hanr,Hanr,Hanr Whitebeard,Whitebeard,Hanr,apprentice,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_hanr,Hanr,Hanr,,Hanr,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_hanr_1780909782,"Hanr Whitebeard, Veteran of Durin's House is a level thirty-seven Dwarven Warden [Retired]. Last login 18 years, 1 month, and 1…",medium,candidate,
durin_s_house,Durin's House,char_loreth,Loreth,Loreth Beerbelly,Beerbelly,Loreth,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_loreth,Loreth,Loreth,,Loreth,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_loreth_1781052465,"Loreth Beerbelly, Brewer of Durin's House is a level seventy-three Dwarven Champion [Retired]. Last login 10 years, 5 months, a…",medium,candidate,
durin_s_house,Durin's House,char_nator,Nator,Nator Bloodlust,Bloodlust,Nator,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_nator,Nator,Nator,,Nator,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_nator_1781052489,"Nator Bloodlust, Guardian of Durin's House is a level eighty-six Broadbeam Hero [Retired]. Last login 1 year, 3 months, and 12 d…",medium,candidate,
durin_s_house,Durin's House,char_shwash,Shwash,Shwash Bummer,Bummer,Shwash,elder,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,Old and retired; listed among elders.
durin_s_house,Durin's House,char_shwash,Shwash,Shwash Bummer,Bummer,Shwash,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_shwash,Shwash,Shwash,,Shwash,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_shwash_1781052547,"Shwash Bummer, Drunkard of Durin's House is a level fifty-three Firebeard Hero. Last login 1 month and 13 days ago from *.ee.",medium,candidate,
durin_s_house,Durin's House,char_tezcatlipoca,Tezcatlipoca,Tezcatlipoca Thunderblade,Thunderblade,Tezcatlipoca,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_tezcatlipoca,Tezcatlipoca,Tezcatlipoca,,Tezcatlipoca,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_tezcatlipoca_1780916400,"Tezcatlipoca Thunderblade, Warden of Durin's House is a level fifty Dwarven Hero [Retired]. Last login 3 years, 6 months, and 18 days ag…",medium,candidate,
durin_s_house,Durin's House,char_tha,Tha,Tha Darksoul,Darksoul,Tha,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_tha,Tha,Tha,,Tha,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_tha_1780916406,"Tha Darksoul, Berserker of Durin's House is a level fifty-one Dwarven Chieftain [Retired]. Last login 22 years, 10 months, and…",medium,candidate,
durin_s_house,Durin's House,char_thror,Thror,Thror,,Thror,founder; elder; new member evaluation,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium_high,candidate,
durin_s_house,Durin's House,char_thror,Thror,Thror Blacksmith,Blacksmith,Thror,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_thrór,Thrór,Thrór,,Thrór,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_thrór_1780916535,"Thrór Blacksmith, Elder of Durin's House is a level seventy Longbeard Hero [Retired]. Last login 2 months and 26 days ago from…",medium,candidate,
durin_s_house,Durin's House,char_troin,Troin,Troin,,Troin,founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium_high,candidate,
durin_s_house,Durin's House,,Warf,Warf Strongarm,Strongarm,,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_zeddicus,Zeddicus,Zeddicus Stronghand,Stronghand,Zeddicus,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_zeddicus,Zeddicus,Zeddicus,,Zeddicus,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_zeddicus_1780917466,"Zeddicus Stronghand, Warden of Durin's House is a level forty-seven Dwarven Hero [Retired]. Last login 23 years, 1 month, and 22 d…",medium,candidate,
durin_s_house,Durin's House,char_zigin,Zigin,Zigin Tangledbeard,Tangledbeard,Zigin,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_zigin,Zigin,Zigin,,Zigin,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_zigin_1781052598,"Zigin Tangledbeard, Zealot of Durin's House is a Dwarf [Retired]. Last login 3 years, 7 months, and 1 day ago. Zigin Zealot, cra…",medium,candidate,
friends_to_the_death,Friends to the Death,,Alohran,Alohran,,,leader; founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Formed before Nasty Mewlip's Inn by Garou, Krl, and Alohran.",medium_high,candidate,
friends_to_the_death,Friends to the Death,,Garou,Garou,,,founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Formed before Nasty Mewlip's Inn by Garou, Krl, and Alohran.",medium_high,candidate,
friends_to_the_death,Friends to the Death,,Krl,Krl,,,founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Formed before Nasty Mewlip's Inn by Garou, Krl, and Alohran.",medium_high,candidate,
riders_of_rohan,Riders of Rohan,,Nian,Nian,,,founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Founded by Rohwan and Nian; honour/society/army of the south against Sauron.,medium_high,candidate,
riders_of_rohan,Riders of Rohan,char_rohwan,Rohwan,Rohwan,,Rohwan,founder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Founded by Rohwan and Nian; honour/society/army of the south against Sauron.,medium_high,candidate,
scouts_of_rivendell,Scouts of Rivendell,,Fathra,Fathra,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Imladris/Rivendell defence and xp/pk/pbs group; semi to heavy RP; seeking alliances.,medium,candidate,
scouts_of_rivendell,Scouts of Rivendell,,Jedgron,Jedgron,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Imladris/Rivendell defence and xp/pk/pbs group; semi to heavy RP; seeking alliances.,medium,candidate,
scouts_of_rivendell,Scouts of Rivendell,,Lang,Lang,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Imladris/Rivendell defence and xp/pk/pbs group; semi to heavy RP; seeking alliances.,medium,candidate,
scouts_of_rivendell,Scouts of Rivendell,char_letholes,Letholes,Letholes,,Letholes,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Imladris/Rivendell defence and xp/pk/pbs group; semi to heavy RP; seeking alliances.,medium,candidate,
scouts_of_rivendell,Scouts of Rivendell,char_letholes,Letholes,Letholes,,Letholes,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_letholes_1781052441,"Letholes of the Scouts of Rivendell is an Elf. Last login 15 years, 9 months, and 18 days ago. - One of the Hidden Hunters.…",medium,candidate,
shire_shock_troops,Shire Shock Troops,char_rippin,Rippin,Rippin,,Rippin,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Retired fun clan for unexpected skills and humour; began in first half of MUME VII.,medium,candidate,
shire_shock_troops,Shire Shock Troops,char_rippin,Rippin,Rippin,,Rippin,,whois_acronym_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_rippin_1780915288,"Rippin Hood, Second Lieutenant of the SST is a level thirty-six Fallohide Bodyguard [Retired]. Last login 23 years, 11 months,…",candidate,candidate,Acronym can be ambiguous; review matches.
shire_shock_troops,Shire Shock Troops,char_rippin,Rippin,Rippin,,Rippin,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_rippin_1780915288,"Rippin Hood, Second Lieutenant of the SST is a level thirty-six Fallohide Bodyguard [Retired]. Last login 23 years, 11 months,…",medium,candidate,
shire_shock_troops,Shire Shock Troops,,Trapano,Trapano,,,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Retired fun clan for unexpected skills and humour; began in first half of MUME VII.,medium,candidate,
shire_shock_troops,Shire Shock Troops,char_vincenzo,Vincenzo,Vincenzo,,Vincenzo,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Retired fun clan for unexpected skills and humour; began in first half of MUME VII.,medium,candidate,
shire_shock_troops,Shire Shock Troops,char_vincenzo,Vincenzo,Vincenzo,,Vincenzo,,whois_acronym_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_vincenzo_1780917127,"Vincenzo Vigilante, Crimson Sage of the SST is a level thirty-three Harfoot Sage [Retired]. Last login 24 years, 5 months, and 4…",candidate,candidate,Acronym can be ambiguous; review matches.
shire_shock_troops,Shire Shock Troops,char_vincenzo,Vincenzo,Vincenzo,,Vincenzo,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_vincenzo_1780917127,"Vincenzo Vigilante, Crimson Sage of the SST is a level thirty-three Harfoot Sage [Retired]. Last login 24 years, 5 months, and 4…",medium,candidate,
shire_shock_troops,Shire Shock Troops,char_whity,Whity,Whity,,Whity,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Retired fun clan for unexpected skills and humour; began in first half of MUME VII.,medium,candidate,
the_brotherhood_of_the_squirrel,The Brotherhood of the Squirrel,,Aldar,Aldar,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Listed as BOTS - The Brotherhood of the Squirrel.,medium,candidate,
the_brotherhood_of_the_squirrel,The Brotherhood of the Squirrel,,Amelo,Amelo,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Listed as BOTS - The Brotherhood of the Squirrel.,medium,candidate,
the_brotherhood_of_the_squirrel,The Brotherhood of the Squirrel,char_juss,Juss,Juss,,Juss,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Listed as BOTS - The Brotherhood of the Squirrel.,medium,candidate,
the_brotherhood_of_the_squirrel,The Brotherhood of the Squirrel,char_njaa,Njaa,Njaa,,Njaa,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Listed as BOTS - The Brotherhood of the Squirrel.,medium,candidate,
the_brotherhood_of_the_squirrel,The Brotherhood of the Squirrel,char_njaa,Njaa,Njaa,,Njaa,,whois_acronym_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_njaa_1781052501,"Njaa the sweet little kitten [Bots] is a Maia. Last login 13 years, 10 months, and 24 days ago from *.ee. p (kangelane,…",candidate,candidate,Acronym can be ambiguous; review matches.
the_hand_of_sauron,The Hand of Sauron,char_darkun,Darkun,Darkun,,Darkun,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_darkun_1780907818,"Darkun the Angel of Darkness, Servant of Sauron is a Black Númenórean [Retired].",candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_dement,Dement,Dement,,Dement,,whois_alternate_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_dement_1780907923,"…warrior. We took the prisoners. We are the servants of Saruman the Wise, The White Hand: The Hand that gives us man's-flesh to eat. We came out of Isengard, and led you here, and we…",medium,candidate,
the_hand_of_sauron,The Hand of Sauron,char_diamonium,Diamonium,Diamonium Dagamatri,Dagamatri,Diamonium,Ambassador of Sauron,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Orc Caves/Sauron-aligned clan/order. Only Diamonium is listed as a member in the copied text; Sauron/Loremaster and Eye/Mouth/Right Hand/Left Hand are title/lore references, not member rows.",medium,candidate,Only listed member in copied entry; Sauron/Loremaster/title examples are not member rows.
the_hand_of_sauron,The Hand of Sauron,char_diamonium,Diamonium,Diamonium,,Diamonium,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_diamonium_1780907961,Diamonium the Ambassador of Sauron is an Orc [Retired]. inco,candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_diamonium,Diamonium,Diamonium,,Diamonium,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_diamonium_1780907961,Diamonium the Ambassador of Sauron is an Orc [Retired]. inco,medium,candidate,
the_hand_of_sauron,The Hand of Sauron,char_eldrenil,Eldrenil,Eldrenil,,Eldrenil,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_eldrenil_1780908502,"…ard [Retired]. Last login 18 years, 3 months, and 21 days ago from *.org. mark@ons.ca 20 of Sauron's minions have felt my wrath. I have succumbed to their fierce blows 5 times.",candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_liten,Liten,Liten,,Liten,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_liten_1780912962,"Liten Krigare, Servant of Sauron is a level fifty-four Tarkhnarb Champion [Retired]. ._______. | \ / |…",candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_morannon,Morannon,Morannon,,Morannon,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_morannon_1780913592,"…avery"" surpassed even by elven girls hiding in the Grey Havens. It was then the Shirriffs of Sauron were unleashed. As they issued forth from Mordor the first hobbit, bewildered and corrupt…",candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_morgulduin,Morgulduin,Morgulduin,,Morgulduin,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_morgulduin_1780913626,"Morgulduin, Eye of Sauron is an Orc [Retired]. Remember the angry dragon!",candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_morgulduin,Morgulduin,Morgulduin,,Morgulduin,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_morgulduin_1780913626,"Morgulduin, Eye of Sauron is an Orc [Retired]. Remember the angry dragon!",candidate,candidate,
the_hand_of_sauron,The Hand of Sauron,char_nazalbeth,Nazalbeth,Nazalbeth,,Nazalbeth,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_nazalbeth_1780913955,Nazalbeth the blackened heart of Sauron is a level thirty-eight Black Númenórean Wizard [Retired]. ICQ: 220647941,candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
the_hand_of_sauron,The Hand of Sauron,char_pretty,Pretty,Pretty,,Pretty,,whois_title_phrase_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_pretty_1780914858,Pretty boy the toy of Sauron is a Troll [Retired].,candidate,candidate,May indicate Hand of Sauron membership; review because lore references may overlap.
